분류명,번호,예전주소,현재주소,경도,위도,업데이트일시
30200CTVPOC15464753,002.동명초교 정문입구,"천개동로 32(추 동 472-1, 동명초교 정문)","천개동로 32(추 동 472-1, 동명초교 정문)",127.4726341,36.3733832,2015-05-19 11:36:29
30200CTVPOC15464784,003.대암초교 정문입구 앞,"동부로 55-58(판암동,주공@6단지)(판암2동 234, 대암초교 정문)","동부로 55-58(판암동,주공@6단지)(판암2동 234, 대암초교 정문)",127.4578492,36.32314266,2015-05-19 11:36:29
30200CTVPOC15464831,004.판암초교 정문 앞,"옥천로180번길 47-2(판암동, 주공@1단지)(판암1동 178, 판암초교 정문)","옥천로180번길 47-2(판암동, 주공@1단지)(판암1동 178, 판암초교 정문)",127.4607311,36.31601472,2015-05-19 11:36:29
30200CTVPOC15464862,005.대룡초교 정문 앞,"백룡로 123(용운동 158-1, 대룡초교 정문)","백룡로 123(용운동 158-1, 대룡초교 정문)",127.4543123,36.32926459,2015-05-19 11:36:29
30200CTVPOC15464878,006.용운초교 정문 맞은편,"용운로 208(용운동 300, 용운초교 정문 맞은편)","용운로 208(용운동 300, 용운초교 정문 맞은편)",127.4641074,36.32573363,2015-05-19 11:36:29
30200CTVPOC15464909,007.건물 앞,중심2길 23(판암2동 550-14),중심2길 23(판암2동 550-14),127.4492578,36.32125989,2015-05-19 11:36:29
30200CTVPOC15464940,008.동심유치원 놀이터 앞,"용운동 284-1, 동심유치원","용운동 284-1, 동심유치원",127.460788,36.32940424,2015-05-19 11:36:29
30200CTVPOC15640192,009.대룡초 후문 앞,"백룡로 123(용운동 158-1, 대룡초교 후문)","백룡로 123(용운동 158-1, 대룡초교 후문)",127.4551102,36.33045672,2015-05-19 11:36:29
30200CTVPOC15640223,010.용운초 후문 앞,"새울로 98-24(용운동 370-11, 용운초교 후문)","새울로 98-24(용운동 370-11, 용운초교 후문)",127.462742,36.32640767,2015-05-19 11:36:29
30200CTVPOC15640270,011.꿈나무유치원 정문,"중심3길 23(판암2동 557-12, 꿈나무유치원)","중심3길 23(판암2동 557-12, 꿈나무유치원)",127.4487811,36.32055156,2015-05-19 11:36:29
30200CTVPOC15640301,012.대암초 주변,"판암2동 237-2, 대암초교 주변","판암2동 237-2, 대암초교 주변",127.4602701,36.32286461,2015-05-19 11:36:29
30200CTVPOC15640332,013.판암초 후문,"옥천로180번길 73(판암1동 335-10, 판암초교 후문)","옥천로180번길 73(판암1동 335-10, 판암초교 후문)",127.4609524,36.31491666,2015-05-19 11:36:29
30200CTVPOC15640363,014.용운어린이집,"대학로 8-18(용운동 697, 용운어린이집)","대학로 8-18(용운동 697, 용운어린이집)",127.4549842,36.33147775,2015-05-19 11:36:29
30200CTVPOC15640410,015.봉곡유치원 맞은편,"판암2동 512-2, 봉곡유치원맞은편","판암2동 512-2, 봉곡유치원맞은편",127.4559375,36.32000151,2015-05-19 11:36:29
30200CTVPOC15640473,016.용운동 611번지 앞,대학로 62-36(용운동 611),대학로 62-36(용운동 611),127.4570392,36.33629636,2015-05-19 11:36:29
30200CTVPOC15640519,017.용운동 290-1번지 앞,용운로125번길 72(용운동 290-1),용운로125번길 72(용운동 290-1),127.4588187,36.32928489,2015-05-19 11:36:29
30200CTVPOC15640551,018.용운동 293-5번지 앞,용운로125번길 20(용운동 293-5),용운로125번길 20(용운동 293-5),127.4566259,36.32834675,2015-05-19 11:36:29
30200CTVPOC15824023,019.용운동 240-10번지 앞,용운로205번길 74(용운동 240-10),용운로205번길 74(용운동 240-10),127.4650463,36.32952752,2015-05-19 11:36:29
30200CTVPOC15824070,020.비룡동 비룡4가,비룡동 249-1,비룡동 249-1,127.4746689,36.34906035,2015-05-19 11:36:29
30200CTVPOC15824117,021.용운동 304-15번지 앞,새울로 102-15(용운동 304-15),새울로 102-15(용운동 304-15),127.4623308,36.32692276,2015-05-19 11:36:29
30200CTVPOC15824148,022.도리어린이공원,"용운동 284-1, 도리어린이공원","용운동 284-1, 도리어린이공원",127.4610174,36.32933637,2015-05-19 11:36:29
30200CTVPOC15824179,023.선암어린이공원,"용운동 377-7, 선암어린이공원","용운동 377-7, 선암어린이공원",127.4598991,36.3258285,2015-05-19 11:36:29
30200CTVPOC15824226,024.용수골어린이공원,"용운동 659, 용수골어린이공원","용운동 659, 용수골어린이공원",127.4559125,36.3329685,2015-05-19 11:36:29
30200CTVPOC15824257,025.봉곡어린이공원,"용운동 297-1, 봉곡어린이공원","용운동 297-1, 봉곡어린이공원",127.4635151,36.32848194,2015-05-19 11:36:29
30200CTVPOC15824304,026.판암어린이공원,"판암1동 205, 판암어린이공원","판암1동 205, 판암어린이공원",127.4623773,36.31663293,2015-05-19 11:36:29
30200CTVPOC15824367,027.판암근린공원-1,"판암2동 산10-3, 판암근린공원-1","판암2동 산10-3, 판암근린공원-1",127.454383,36.31874046,2015-05-19 11:36:29
30200CTVPOC15824398,028.판암근린공원-2,"판암2동 산10-3, 판암근린공원-2","판암2동 산10-3, 판암근린공원-2",127.4539709,36.31857734,2015-05-19 11:36:29
30200CTVPOC15948200,023.성천초(남선중),"청사로 65(월평3동 302 / 남선중, 황실@102동 옆)","청사로 65(월평3동 302 / 남선중, 황실@102동 옆)",127.374284,36.363345,2015-05-19 11:36:29
30500POCCTV777793248,065.(2015-10) 자양초등학교(고정-2),,,0,0,2015-07-09 12:38:28
30500POCCTV777803559,066.(2015-10) 자양초등학교(고정-3),,,0,0,2015-07-09 12:38:28
30500POCCTV777850578,067.(2015-11) 동광초등학교(회전),,,0,0,2015-07-09 12:38:28
30500POCCTV777874836,068.(2015-11) 동광초등학교(고정-1),,,0,0,2015-07-09 12:38:28
30500POCCTV777884883,069.(2015-11) 동광초등학교(고정-2),,,0,0,2015-07-09 12:38:28
30500POCCTV777902791,070.(2015-11) 동광초등학교(고정-3),,,0,0,2015-07-09 12:38:28
30500POCCTV777916598,071.(2015-11) 동광초등학교(고정-4),,,0,0,2015-07-09 12:38:29
30500POCCTV777976174,072.(2015-12) 이화유지원(회전),,,0,0,2015-07-09 12:38:29
30500POCCTV777988561,073.(2015-12) 이화유지원(고정-1),,,0,0,2015-07-09 12:38:29
30500POCCTV778000760,074.(2015-12) 이화유지원(고정-2),,,0,0,2015-07-09 12:38:29
30500POCCTV103454746,021.(선화 21-2) 중앙초등학교뒷골목 앞,,,0,0,2015-07-09 12:38:29
30500POCCTV1056131011,028.(중촌 26-1) 자유총연맹 광장내,,,0,0,2015-07-09 12:38:29
30200CTVPOC17360025,065.갈마공원 2번출구쪽,"한밭대로656번길 10(갈마1동 775 / 갈마근린공원,갈마역)","한밭대로656번길 10(갈마1동 775 / 갈마근린공원,갈마역)",127.3716326,36.3564891,2015-05-19 11:36:30
30200CTVPOC17386904,066.월평초등학교(치안센터앞),월평서로13(월평1동 1182 / 월평치안센터),월평서로13(월평1동 1182 / 월평치안센터),127.3577549,36.3548323,2015-05-19 11:36:30
30200CTVPOC17411942,067.월평 제1경로당(새뜸공원),월평새뜸로4번길 49-26(월평1동 1308 / 새뜸어린이공원),월평새뜸로4번길 49-26(월평1동 1308 / 새뜸어린이공원),127.3554093,36.3537501,2015-05-19 11:36:30
30200CTVPOC17436356,019.목동초교 후문,목중로19번길 51(목동초등학교 후문/목동 19-3),목중로19번길 51(목동초등학교 후문/목동 19-3),127.4094276,36.3341224,2015-05-19 11:36:30
30200CTVPOC17441613,068.육교부근녹지대 교회,"계룡로264번길 34(월평1동 16-3 / 육교부근녹지대,교회)","계룡로264번길 34(월평1동 16-3 / 육교부근녹지대,교회)",127.3605604,36.3532575,2015-05-19 11:36:30
30200CTVPOC17462814,069.월평경로당,월평로27번길 1(월평1동 405 / 월평경로당),월평로27번길 1(월평1동 405 / 월평경로당),127.3599248,36.356649,2015-05-19 11:36:30
30200CTVPOC17487509,070.갈마초등학교,월평동로2(월평1동 663 / 갈마초 횡단보도),월평동로2(월평1동 663 / 갈마초 횡단보도),127.3683563,36.3561651,2015-05-19 11:36:30
30200CTVPOC17529255,071.해든마켓옆,대덕대로161번길 38(갈마2동 914 / 해든마켓),대덕대로161번길 38(갈마2동 914 / 해든마켓),127.3745361,36.3488031,2015-05-19 11:36:30
30200CTVPOC17535931,020.목동초교 후문-2,목중로19번길 51(목동초등학교 후문/목동 19-3),목중로19번길 51(목동초등학교 후문/목동 19-3),127.4095047,36.3341807,2015-05-19 11:36:30
30200CTVPOC17550424,072.동주민뒤쪽 초록빌라,갈마중로46번길 15(갈마2동 1082 / 초록빌라),갈마중로46번길 15(갈마2동 1082 / 초록빌라),127.3740426,36.346457,2015-05-19 11:36:30
30200CTVPOC17571656,021.목동초등학교,목동로22번길 39-24(목동초등학교/목동 26-9),목동로22번길 39-24(목동초등학교/목동 26-9),127.4091473,36.3351962,2015-05-19 11:36:30
30200CTVPOC17576663,073.건능골공원계단앞,갈마중로8번길 64(갈마2동 405-5 / 전능골공원계단),갈마중로8번길 64(갈마2동 405-5 / 전능골공원계단),127.3709433,36.3448431,2015-05-19 11:36:30
30200CTVPOC17596007,022.중촌초등학교,대종로680번길 10(중촌초등학교/중촌동 89-1),대종로680번길 10(중촌초등학교/중촌동 89-1),127.4117678,36.3406712,2015-05-19 11:36:30
30200CTVPOC17621264,023.무릉공원,대종로696번길 15-9(무릉공원/중촌동 85),대종로696번길 15-9(무릉공원/중촌동 85),127.4104187,36.3420993,2015-05-19 11:36:30
30200CTVPOC17887339,001.서남당공원,유등로17번길 143(복수동 569 / 서남당어린이공원),유등로17번길 143(복수동 569 / 서남당어린이공원),127.3750283,36.299154,2015-05-19 11:36:30
30200CTVPOC18022686,002.느티나무공원,복수남로11번길 21(복수동 898 / 느티나무어린이공원),복수남로11번길 21(복수동 898 / 느티나무어린이공원),127.379466,36.2967048,2015-05-19 11:36:30
30200CTVPOC18022717,003.정림어린이공원내,정림로 16-10(정림동 668 / 정림어린이공원),정림로 16-10(정림동 668 / 정림어린이공원),127.3667362,36.3018107,2015-05-19 11:36:30
30200CTVPOC18022779,004.천변어린이공원내,복수남로12번길 28(복수동 689 / 천변어린이공원),복수남로12번길 28(복수동 689 / 천변어린이공원),127.3807441,36.298244,2015-05-19 11:36:30
30200CTVPOC18022811,005.옻샘어린이공원내,복수동로 100-12(복수동 815 / 옷샘어린이공원),복수동로 100-12(복수동 815 / 옷샘어린이공원),127.376816,36.2958012,2015-05-19 11:36:30
30200CTVPOC18022842,006.방울샘어린이공원내,복수남로 37(복수동 752 / 방울샘어린이공원),복수남로 37(복수동 752 / 방울샘어린이공원),127.3766631,36.2976862,2015-05-19 11:36:30
30200CTVPOC18022873,007.제비네공원내,제비네8길 35(도마1동 165-1 제비네공원내),제비네8길 35(도마1동 165-1 제비네공원내),127.3749612,36.3126094,2015-05-19 11:36:30
30200CTVPOC18022904,008.송산공원내,"도학4길 39(도마2동 207-3 / 송산공원,경남@6동)","도학4길 39(도마2동 207-3 / 송산공원,경남@6동)",127.3714931,36.3212283,2015-05-19 11:36:30
30200CTVPOC18022951,009.돌샘어린이집,"계백로1300번길 124(정림동 19-4 / 돌샘어린이집, 신성교회)","계백로1300번길 124(정림동 19-4 / 돌샘어린이집, 신성교회)",127.3695512,36.302991,2015-05-19 11:36:30
30200CTVPOC18022998,010.계림공원,"계백로1300번길 43(정림동 18-16 / 계림공원, 공영주차장)","계백로1300번길 43(정림동 18-16 / 계림공원, 공영주차장)",127.3679097,36.3062787,2015-05-19 11:36:30
30200CTVPOC18023029,011.수밋돌공원,"정림동로 8-6(정림동 635 / 수밋들공원, 주민센터)","정림동로 8-6(정림동 635 / 수밋들공원, 주민센터)",127.366291,36.3040847,2015-05-19 11:36:30
30200CTVPOC18024121,001.우리들공원,중앙로100(우리들공원/대흥동 449-1),중앙로100(우리들공원/대흥동 449-1),127.425459344826,36.3268368341879,2015-05-19 11:36:30
30200CTVPOC18049877,002.대전여중 옆,대흥로127번길 3(대전여중 옆/대흥동 412-9),대흥로127번길 3(대전여중 옆/대흥동 412-9),127.4260131,36.3241522,2015-05-19 11:36:30
30200CTVPOC18086303,003.대흥초교 정문,수도산로 12(대흥초등학교 정문/대흥동 365-5),수도산로 12(대흥초등학교 정문/대흥동 365-5),127.4254951,36.31987802,2015-05-19 11:36:30
30200CTVPOC18108720,004.문창오토바이거리,인창로 18(오토바이거리/문창동 354),인창로 18(오토바이거리/문창동 354),127.4313102,36.32205521,2015-05-19 11:36:30
30200CTVPOC18132121,005.문창시장입구,문창로 26(문창시장입구/부사동 123-21),문창로 26(문창시장입구/부사동 123-21),127.435192839067,36.3154258969618,2015-05-19 11:36:30
30200CTVPOC18156457,006.문창초등학교 정문,문창로 55(문창초등학교 정문/부사동 94-15),문창로 55(문창초등학교 정문/부사동 94-15),127.4336548,36.31801171,2015-05-19 11:36:30
30500POCCTV777297882,078.(2015-5) 용운초등학교(고정-2),,,0,0,2015-07-09 12:38:27
30500POCCTV19714439,021.(2013-3) 산흥초교 주변-1,,,0,0,2015-07-09 12:38:27
30500POCCTV19760100,022.(2013-3) 산흥초교 주변-2,,,0,0,2015-07-09 12:38:27
30500POCCTV19769538,023.(2013-3) 산흥초교 주변-3,,,0,0,2015-07-09 12:38:27
30500POCCTV777377333,037.(2015-6) 구도근린공원(회전),,,0,0,2015-07-09 12:38:27
30500POCCTV777401155,038.(2015-6) 구도근린공원(고정-1),,,0,0,2015-07-09 12:38:28
30500POCCTV777412636,039.(2015-6) 구도근린공원(고정-2),,,0,0,2015-07-09 12:38:28
30500POCCTV777521712,040.(2015-7) 팽나무수변공원(회전),,,0,0,2015-07-09 12:38:28
30500POCCTV777538061,041.(2015-7) 팽나무수변공원(고정-1),,,0,0,2015-07-09 12:38:28
30500POCCTV777547000,042.(2015-7) 팽나무수변공원(고정-2),,,0,0,2015-07-09 12:38:28
30500POCCTV777638510,043.(2015-8) 꽃그늘소공원(자립형),,,0,0,2015-07-09 12:38:28
30500POCCTV777692128,060.(2015-9) 가양초등학교(회전),,,0,0,2015-07-09 12:38:28
30500POCCTV777715419,061.(2015-9) 가양초등학교(고정-1),,,0,0,2015-07-09 12:38:28
30500POCCTV777725512,062.(2015-9) 가양초등학교(고정-2),,,0,0,2015-07-09 12:38:28
30500POCCTV777765027,063.(2015-10) 자양초등학교(회전),,,0,0,2015-07-09 12:38:28
30500POCCTV777782639,064.(2015-10) 자양초등학교(고정-1),,,0,0,2015-07-09 12:38:28
30200CTVPOC18192805,001.산내초교 후문 앞,"산내로 1292(낭월동 632, 산내초교 후문)","산내로 1292(낭월동 632, 산내초교 후문)",127.4697387,36.2798916,2015-05-19 11:36:30
30200CTVPOC18338572,012.행복한유치원,"오량4길 29(복수동 283-312 / 행복한유치원,마트앞)","오량4길 29(복수동 283-312 / 행복한유치원,마트앞)",127.3731346,36.3055632,2015-05-19 11:36:30
30200CTVPOC18353595,013.삼육초교,"도림1길 29(도마2동 163-21 / 삼육초교주변,태양슈퍼)","도림1길 29(도마2동 163-21 / 삼육초교주변,태양슈퍼)",127.3737328,36.3111786,2015-05-19 11:36:30
30200CTVPOC18380630,014.동방여중정문,복수중로30(복수동 270-1 / 동방여중 정문앞 ),복수중로30(복수동 270-1 / 동방여중 정문앞 ),127.3752563,36.3066634,2015-05-19 11:36:30
30200CTVPOC18564914,015.도마초정문,도마로13번길 16(도마1동 29-17 / 도마초정문앞50m),도마로13번길 16(도마1동 29-17 / 도마초정문앞50m),127.3717131,36.3231754,2015-05-19 11:36:30
30200CTVPOC18564945,016.도마농협뒤,제비네2길 19(도마2동 128-104 / 농협뒤 무속집),제비네2길 19(도마2동 128-104 / 농협뒤 무속집),127.3783596,36.3154558,2015-05-19 11:36:30
30200CTVPOC18564992,017.정림동성당근처,계백로1286번길 11(정림동 13-16 / 영양탕집앞),계백로1286번길 11(정림동 13-16 / 영양탕집앞),127.3659349,36.3073605,2015-05-19 11:36:30
30200CTVPOC18565023,018.강변들보람아파트101동앞,정림서로 162-18(정림동 641 / 강변들보람@101동상가 앞),정림서로 162-18(정림동 641 / 강변들보람@101동상가 앞),127.3646066,36.3021047,2015-05-19 11:36:30
30200CTVPOC18565054,019.명화유치원,도마14길 28(도마1동 82-30 / 명화유치원앞골목),도마14길 28(도마1동 82-30 / 명화유치원앞골목),127.3820342,36.3192076,2015-05-19 11:36:30
30200CTVPOC18565086,020.변동근린공원,"도솔로 190(도마1동 17-47 / 변동근린공원,급수대)","도솔로 190(도마1동 17-47 / 변동근린공원,급수대)",127.3743054,36.3271883,2015-05-19 11:36:30
30200CTVPOC18565132,021.옥토유치원,"구봉로 419(정림동 683 / 옥토유치원,백목련@103동)","구봉로 419(정림동 683 / 옥토유치원,백목련@103동)",127.3655078,36.3001333,2015-05-19 11:36:30
30200CTVPOC18565164,022.푸르니어린이집,"정림로10번길 41(정림동 28-33 / 푸르니어린이집, 삼성운전)","정림로10번길 41(정림동 28-33 / 푸르니어린이집, 삼성운전)",127.368599,36.3023684,2015-05-19 11:36:30
30200CTVPOC18565195,023.다원어린이집,"계백로1300번길 36(정림동 124-6 / 다원어린이집,정육점)","계백로1300번길 36(정림동 124-6 / 다원어린이집,정육점)",127.3677005,36.3069206,2015-05-19 11:36:30
30200CTVPOC18565242,024.신계어린이공원,"(복수동 453 / 신계어린이공원,신계초교)","(복수동 453 / 신계어린이공원,신계초교)",127.378141,36.3008164,2015-05-19 11:36:30
30200CTVPOC18651370,007.석교초등학교 인근,대종로 204 인근(석교초등학교 인근/석교동 68-12),대종로 204 인근(석교초등학교 인근/석교동 68-12),127.44447346521,36.3081995733974,2015-05-19 11:36:30
